Glassdoor Review Page,supposed_n_reviews,supposed_n_pages,% pages,Running Sum
https://www.glassdoor.com/Reviews/ResMed-Reviews-E4241.htm,680,68,0.000373988,0.897626276
https://www.glassdoor.com/Reviews/Hub-Group-Reviews-E3675.htm,676,68,0.000373988,0.898000264
https://www.glassdoor.com/Reviews/Super-Micro-Computer-Inc-Supermicro-Reviews-E7993.htm,672,68,0.000373988,0.898374252
https://www.glassdoor.com/Reviews/General-Dynamics-Reviews-E276.htm,669,67,0.000368488,0.89874274
https://www.glassdoor.com/Reviews/Crown-Castle-Reviews-E8416.htm,667,67,0.000368488,0.899111228
https://www.glassdoor.com/Reviews/Zoetis-Reviews-E680848.htm,669,67,0.000368488,0.899479717
https://www.glassdoor.com/Reviews/Xcel-Energy-Reviews-E487.htm,669,67,0.000368488,0.899848205
https://www.glassdoor.com/Reviews/STERIS-Reviews-E333.htm,670,67,0.000368488,0.900216693
https://www.glassdoor.com/Reviews/Lennox-International-Reviews-E2871.htm,665,67,0.000368488,0.900585181
https://www.glassdoor.com/Reviews/Vera-Bradley-Reviews-E38751.htm,663,67,0.000368488,0.900953669
https://www.glassdoor.com/Reviews/Simon-Property-Group-Reviews-E2458.htm,660,66,0.000362988,0.901316658
https://www.glassdoor.com/Reviews/American-Electric-Power-Reviews-E34.htm,653,66,0.000362988,0.901679646
https://www.glassdoor.com/Reviews/FMC-Technologies-Reviews-E13228.htm,648,65,0.000357489,0.902037135
https://www.glassdoor.com/Reviews/Stage-Stores-Reviews-E6020.htm,641,65,0.000357489,0.902394623
https://www.glassdoor.com/Reviews/PSEG-Reviews-E16719.htm,634,64,0.000351989,0.902746612
https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm,632,64,0.000351989,0.903098601
https://www.glassdoor.com/Reviews/AES-Corporation-Reviews-E291.htm,638,64,0.000351989,0.90345059
https://www.glassdoor.com/Reviews/Teleflex-Reviews-E138296.htm,639,64,0.000351989,0.903802578
https://www.glassdoor.com/Reviews/Timken-Reviews-E664.htm,640,64,0.000351989,0.904154567
https://www.glassdoor.com/Reviews/Plexus-Reviews-E1792.htm,637,64,0.000351989,0.904506556
https://www.glassdoor.com/Reviews/Valero-Energy-Reviews-E704.htm,627,63,0.000346489,0.904853045
https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm,627,63,0.000346489,0.905199534
https://www.glassdoor.com/Reviews/Pediatrix-Reviews-E4506.htm,625,63,0.000346489,0.905546023
https://www.glassdoor.com/Reviews/East-West-Bank-Reviews-E9089.htm,622,63,0.000346489,0.905892511
https://www.glassdoor.com/Reviews/Toll-Brothers-Reviews-E667.htm,626,63,0.000346489,0.906239
https://www.glassdoor.com/Reviews/New-York-Times-Reviews-E960.htm,623,63,0.000346489,0.906585489
https://www.glassdoor.com/Reviews/Itron-Reviews-E2370.htm,628,63,0.000346489,0.906931978
https://www.glassdoor.com/Reviews/LivePerson-Reviews-E11463.htm,624,63,0.000346489,0.907278467
https://www.glassdoor.com/Reviews/Patterson-Companies-Reviews-E1923.htm,618,62,0.000340989,0.907619456
https://www.glassdoor.com/Reviews/First-Horizon-Reviews-E317187.htm,611,62,0.000340989,0.907960445
https://www.glassdoor.com/Reviews/Dana-Incorporated-Reviews-E192.htm,614,62,0.000340989,0.908301434
https://www.glassdoor.com/Reviews/Progress-Reviews-E2083.htm,618,62,0.000340989,0.908642423
https://www.glassdoor.com/Reviews/DTE-Energy-Reviews-E199.htm,607,61,0.000335489,0.908977913
https://www.glassdoor.com/Reviews/AMETEK-Reviews-E7.htm,602,61,0.000335489,0.909313402
https://www.glassdoor.com/Reviews/Zions-Bancorporation-Reviews-E2053.htm,602,61,0.000335489,0.909648891
https://www.glassdoor.com/Reviews/Ansys-Reviews-E6135.htm,604,61,0.000335489,0.90998438
https://www.glassdoor.com/Reviews/Resources-Connection-Inc-Reviews-E12624.htm,607,61,0.000335489,0.91031987
https://www.glassdoor.com/Reviews/Weyerhaeuser-Reviews-E730.htm,600,60,0.000329989,0.910649859
https://www.glassdoor.com/Reviews/Encore-Capital-Group-Reviews-E9296.htm,597,60,0.000329989,0.910979849
https://www.glassdoor.com/Reviews/Strayer-University-Reviews-E31702.htm,597,60,0.000329989,0.911309838
https://www.glassdoor.com/Reviews/Danaher-Reviews-E193.htm,588,59,0.00032449,0.911634328
https://www.glassdoor.com/Reviews/CenterPoint-Energy-Reviews-E338.htm,584,59,0.00032449,0.911958817
https://www.glassdoor.com/Reviews/Nabors-Industries-Reviews-E955.htm,582,59,0.00032449,0.912283307
https://www.glassdoor.com/Reviews/IBC-Bank-Reviews-E220352.htm,587,59,0.00032449,0.912607797
https://www.glassdoor.com/Reviews/Comscore-Reviews-E20698.htm,587,59,0.00032449,0.912932286
https://www.glassdoor.com/Reviews/CDI-Engineering-Solutions-LLC-Reviews-E118.htm,588,59,0.00032449,0.913256776
https://www.glassdoor.com/Reviews/Mosaic-Reviews-E23281.htm,576,58,0.00031899,0.913575766
https://www.glassdoor.com/Reviews/Frost-Bank-Reviews-E1311.htm,571,58,0.00031899,0.913894755
https://www.glassdoor.com/Reviews/Hill-Rom-Reviews-E19740.htm,578,58,0.00031899,0.914213745
https://www.glassdoor.com/Reviews/Dean-Foods-Reviews-E3878.htm,574,58,0.00031899,0.914532735
https://www.glassdoor.com/Reviews/NuVasive-Reviews-E35055.htm,576,58,0.00031899,0.914851725
https://www.glassdoor.com/Reviews/Wolverine-Worldwide-Reviews-E744.htm,576,58,0.00031899,0.915170715
https://www.glassdoor.com/Reviews/Enova-Reviews-E298072.htm,572,58,0.00031899,0.915489704
https://www.glassdoor.com/Reviews/Lithia-Motors-Reviews-E6507.htm,569,57,0.00031349,0.915803194
https://www.glassdoor.com/Reviews/Brady-Reviews-E2019.htm,561,57,0.00031349,0.916116684
https://www.glassdoor.com/Reviews/Stewart-Title-Reviews-E19759.htm,569,57,0.00031349,0.916430174
https://www.glassdoor.com/Reviews/Sonic-Automotive-Reviews-E7094.htm,561,57,0.00031349,0.916743664
https://www.glassdoor.com/Reviews/Perdoceo-Education-Corporation-Reviews-E7267.htm,561,57,0.00031349,0.917057154
https://www.glassdoor.com/Reviews/Yum-Brands-Reviews-E6995.htm,551,56,0.00030799,0.917365144
https://www.glassdoor.com/Reviews/Perrigo-Reviews-E2133.htm,552,56,0.00030799,0.917673134
https://www.glassdoor.com/Reviews/Associated-Bank-Reviews-E1145.htm,558,56,0.00030799,0.917981125
https://www.glassdoor.com/Reviews/Knight-Transportation-Reviews-E3705.htm,553,56,0.00030799,0.918289115
https://www.glassdoor.com/Reviews/Bottomline-Technologies-Reviews-E5922.htm,551,56,0.00030799,0.918597105
https://www.glassdoor.com/Reviews/eHealth-Reviews-E40995.htm,560,56,0.00030799,0.918905095
https://www.glassdoor.com/Reviews/International-Flavors-and-Fragrances-Reviews-E355.htm,541,55,0.00030249,0.919207585
https://www.glassdoor.com/Reviews/Navient-Reviews-E807453.htm,549,55,0.00030249,0.919510076
https://www.glassdoor.com/Reviews/Stifel-Financial-Reviews-E388861.htm,550,55,0.00030249,0.919812566
https://www.glassdoor.com/Reviews/Waddell-and-Reed-Reviews-E7617.htm,543,55,0.00030249,0.920115056
https://www.glassdoor.com/Reviews/Mercury-Systems-Reviews-E4049.htm,542,55,0.00030249,0.920417547
https://www.glassdoor.com/Reviews/Ingersoll-Rand-Reviews-E3248638.htm,531,54,0.00029699,0.920714537
https://www.glassdoor.com/Reviews/Oshkosh-Corporation-Reviews-E1740.htm,536,54,0.00029699,0.921011528
https://www.glassdoor.com/Reviews/Herman-Miller-Reviews-E1485.htm,533,54,0.00029699,0.921308518
https://www.glassdoor.com/Reviews/Cogent-Communications-Reviews-E11780.htm,531,54,0.00029699,0.921605509
https://www.glassdoor.com/Reviews/Synchronoss-Reviews-E40727.htm,539,54,0.00029699,0.921902499
https://www.glassdoor.com/Reviews/HealthEquity-Inc-Reviews-E199470.htm,532,54,0.00029699,0.92219949
https://www.glassdoor.com/Reviews/MAA-Reviews-E2504.htm,524,53,0.000291491,0.92249098
https://www.glassdoor.com/Reviews/DreamWorks-Animation-Reviews-E36343.htm,529,53,0.000291491,0.922782471
https://www.glassdoor.com/Reviews/Integra-LifeSciences-Reviews-E5438.htm,527,53,0.000291491,0.923073962
https://www.glassdoor.com/Reviews/Cardinal-Financial-Reviews-E822911.htm,521,53,0.000291491,0.923365452
https://www.glassdoor.com/Reviews/Eversource-Energy-Reviews-E970297.htm,515,52,0.000285991,0.923651443
https://www.glassdoor.com/Reviews/Chesapeake-Energy-Reviews-E906.htm,517,52,0.000285991,0.923937434
https://www.glassdoor.com/Reviews/Synovus-Reviews-E1202.htm,515,52,0.000285991,0.924223425
https://www.glassdoor.com/Reviews/Kennametal-Reviews-E379.htm,516,52,0.000285991,0.924509416
https://www.glassdoor.com/Reviews/Mercury-General-Reviews-E1638.htm,516,52,0.000285991,0.924795407
https://www.glassdoor.com/Reviews/Boyd-Gaming-Reviews-E2442.htm,518,52,0.000285991,0.925081397
https://www.glassdoor.com/Reviews/UltraTech-Cement-Reviews-E434272.htm,518,52,0.000285991,0.925367388
https://www.glassdoor.com/Reviews/Woodward-Reviews-E6676.htm,502,51,0.000280491,0.925647879
https://www.glassdoor.com/Reviews/WaFd-Bank-Reviews-E2025.htm,506,51,0.000280491,0.92592837
https://www.glassdoor.com/Reviews/TiVo-Reviews-E9368.htm,505,51,0.000280491,0.926208861
https://www.glassdoor.com/Reviews/Aerojet-Rocketdyne-Reviews-E8468.htm,503,51,0.000280491,0.926489352
https://www.glassdoor.com/Reviews/CorVel-Reviews-E1658.htm,505,51,0.000280491,0.926769843
https://www.glassdoor.com/Reviews/XO-Communications-Reviews-E7057.htm,501,51,0.000280491,0.927050334
https://www.glassdoor.com/Reviews/Symantec-Reviews-E3308959.htm,500,50,0.000274991,0.927325326
https://www.glassdoor.com/Reviews/Hormel-Reviews-E877.htm,499,50,0.000274991,0.927600317
https://www.glassdoor.com/Reviews/AGCO-Reviews-E2161.htm,500,50,0.000274991,0.927875308
https://www.glassdoor.com/Reviews/Umpqua-Bank-Reviews-E7982.htm,492,50,0.000274991,0.928150299
https://www.glassdoor.com/Reviews/SYNNEX-Reviews-E12131.htm,496,50,0.000274991,0.92842529
https://www.glassdoor.com/Reviews/Sanderson-Farms-Reviews-E1857.htm,493,50,0.000274991,0.928700282
https://www.glassdoor.com/Reviews/Meritage-Homes-Reviews-E224.htm,493,50,0.000274991,0.928975273
https://www.glassdoor.com/Reviews/Ethan-Allen-Reviews-E1277.htm,500,50,0.000274991,0.929250264
https://www.glassdoor.com/Reviews/American-Water-Reviews-E44.htm,482,49,0.000269491,0.929519755
https://www.glassdoor.com/Reviews/New-York-Community-Bancorp-Reviews-E2492.htm,486,49,0.000269491,0.929789247
https://www.glassdoor.com/Reviews/Flowers-Foods-Reviews-E261.htm,485,49,0.000269491,0.930058738
https://www.glassdoor.com/Reviews/Sensient-Technologies-Reviews-E700.htm,481,49,0.000269491,0.930328229
https://www.glassdoor.com/Reviews/Sallie-Mae-Reviews-E628.htm,484,49,0.000269491,0.930597721
https://www.glassdoor.com/Reviews/Brinker-International-Reviews-E148.htm,486,49,0.000269491,0.930867212
https://www.glassdoor.com/Reviews/PRA-Group-Reviews-E975783.htm,485,49,0.000269491,0.931136704
https://www.glassdoor.com/Reviews/Havertys-Reviews-E1477.htm,482,49,0.000269491,0.931406195
https://www.glassdoor.com/Reviews/Brown-Forman-Reviews-E797.htm,474,48,0.000263992,0.931670187
https://www.glassdoor.com/Reviews/First-Solar-Reviews-E41703.htm,473,48,0.000263992,0.931934178
https://www.glassdoor.com/Reviews/West-Pharmaceutical-Services-Reviews-E729.htm,472,48,0.000263992,0.93219817
https://www.glassdoor.com/Reviews/American-Axle-and-Manufacturing-Reviews-E4710.htm,474,48,0.000263992,0.932462161
https://www.glassdoor.com/Reviews/AAR-Reviews-E4.htm,473,48,0.000263992,0.932726153
https://www.glassdoor.com/Reviews/Devon-Energy-Reviews-E839.htm,470,47,0.000258492,0.932984644
https://www.glassdoor.com/Reviews/Mohawk-Industries-Reviews-E1644.htm,463,47,0.000258492,0.933243136
https://www.glassdoor.com/Reviews/Acuity-Brands-Reviews-E13436.htm,468,47,0.000258492,0.933501628
https://www.glassdoor.com/Reviews/WEX-Reviews-E3450.htm,468,47,0.000258492,0.93376012
https://www.glassdoor.com/Reviews/ATI-Reviews-E644.htm,461,47,0.000258492,0.934018611
https://www.glassdoor.com/Reviews/UMB-Financial-Corporation-Reviews-E1993.htm,465,47,0.000258492,0.934277103
https://www.glassdoor.com/Reviews/FTD-LLC-Reviews-E3559.htm,462,47,0.000258492,0.934535595
https://www.glassdoor.com/Reviews/Curia-Reviews-E8490.htm,468,47,0.000258492,0.934794087
https://www.glassdoor.com/Reviews/Snap-on-Reviews-E604.htm,458,46,0.000252992,0.935047078
https://www.glassdoor.com/Reviews/Mallinckrodt-Pharmaceuticals-Reviews-E669747.htm,458,46,0.000252992,0.93530007
https://www.glassdoor.com/Reviews/Aimco-Reviews-E24024.htm,454,46,0.000252992,0.935553062
https://www.glassdoor.com/Reviews/BE-Aerospace-Reviews-E727.htm,452,46,0.000252992,0.935806054
https://www.glassdoor.com/Reviews/World-Fuel-Services-Reviews-E910.htm,460,46,0.000252992,0.936059046
https://www.glassdoor.com/Reviews/Black-Box-Reviews-E1760.htm,460,46,0.000252992,0.936312038
https://www.glassdoor.com/Reviews/PCA-Reviews-E9610.htm,449,45,0.000247492,0.93655953
https://www.glassdoor.com/Reviews/TrueBlue-Reviews-E6113.htm,444,45,0.000247492,0.936807022
https://www.glassdoor.com/Reviews/MCC-Reviews-E4566.htm,444,45,0.000247492,0.937054514
https://www.glassdoor.com/Reviews/Qualys-Reviews-E30935.htm,449,45,0.000247492,0.937302006
https://www.glassdoor.com/Reviews/Ameren-Reviews-E690.htm,432,44,0.000241992,0.937543999
https://www.glassdoor.com/Reviews/Altice-USA-Reviews-E3190196.htm,433,44,0.000241992,0.937785991
https://www.glassdoor.com/Reviews/DeVry-Education-Group-Reviews-E2073.htm,438,44,0.000241992,0.938027983
https://www.glassdoor.com/Reviews/Heidrick-and-Struggles-Reviews-E5777.htm,438,44,0.000241992,0.938269975
https://www.glassdoor.com/Reviews/Agilysys-Reviews-E1788.htm,439,44,0.000241992,0.938511968
https://www.glassdoor.com/Reviews/Celgene-Reviews-E1235.htm,430,43,0.000236492,0.93874846
https://www.glassdoor.com/Reviews/Nucor-Reviews-E489.htm,428,43,0.000236492,0.938984952
https://www.glassdoor.com/Reviews/Hess-Corporation-Reviews-E30.htm,430,43,0.000236492,0.939221445
https://www.glassdoor.com/Reviews/Skyworks-Solutions-Reviews-E762.htm,424,43,0.000236492,0.939457937
https://www.glassdoor.com/Reviews/Church-and-Dwight-Reviews-E1254.htm,430,43,0.000236492,0.93969443
https://www.glassdoor.com/Reviews/Allegion-Reviews-E750928.htm,423,43,0.000236492,0.939930922
https://www.glassdoor.com/Reviews/Ashland-Reviews-E60.htm,423,43,0.000236492,0.940167415
https://www.glassdoor.com/Reviews/Interactive-Brokers-Reviews-E13874.htm,424,43,0.000236492,0.940403907
https://www.glassdoor.com/Reviews/Air-Methods-Reviews-E2389.htm,428,43,0.000236492,0.9406404
https://www.glassdoor.com/Reviews/Ew-Scripps-Reviews-E1355.htm,430,43,0.000236492,0.940876892
https://www.glassdoor.com/Reviews/Constellation-Brands-Reviews-E805.htm,413,42,0.000230993,0.941107885
https://www.glassdoor.com/Reviews/FirstEnergy-Reviews-E493.htm,412,42,0.000230993,0.941338877
https://www.glassdoor.com/Reviews/UDR-Reviews-E1988.htm,413,42,0.000230993,0.94156987
https://www.glassdoor.com/Reviews/TreeHouse-Foods-Reviews-E38979.htm,418,42,0.000230993,0.941800862
https://www.glassdoor.com/Reviews/Curtiss-Wright-Reviews-E188.htm,419,42,0.000230993,0.942031855
https://www.glassdoor.com/Reviews/Group-1-Automotive-Reviews-E6990.htm,420,42,0.000230993,0.942262848
https://www.glassdoor.com/Reviews/Asbury-Automotive-Reviews-E7510.htm,414,42,0.000230993,0.94249384
https://www.glassdoor.com/Reviews/Omnicell-Reviews-E11909.htm,419,42,0.000230993,0.942724833
https://www.glassdoor.com/Reviews/O-I-Glass-Reviews-E2129.htm,408,41,0.000225493,0.942950326
https://www.glassdoor.com/Reviews/Trinity-Industries-Reviews-E678.htm,401,41,0.000225493,0.943175818
https://www.glassdoor.com/Reviews/NETSCOUT-Reviews-E7948.htm,406,41,0.000225493,0.943401311
https://www.glassdoor.com/Reviews/Valley-Bank-Reviews-E2007.htm,409,41,0.000225493,0.943626804
https://www.glassdoor.com/Reviews/Amphenol-Reviews-E1967.htm,398,40,0.000219993,0.943846797
https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm,394,40,0.000219993,0.94406679
https://www.glassdoor.com/Reviews/Ball-Corporation-Reviews-E74.htm,398,40,0.000219993,0.944286783
https://www.glassdoor.com/Reviews/FMC-Reviews-E239.htm,392,40,0.000219993,0.944506776
https://www.glassdoor.com/Reviews/Teradyne-Reviews-E647.htm,400,40,0.000219993,0.944726769
https://www.glassdoor.com/Reviews/Merit-Medical-Systems-Reviews-E2079.htm,397,40,0.000219993,0.944946762
https://www.glassdoor.com/Reviews/LL-Flooring-Reviews-E38603.htm,397,40,0.000219993,0.945166755
https://www.glassdoor.com/Reviews/PPL-Reviews-E520.htm,387,39,0.000214493,0.945381248
https://www.glassdoor.com/Reviews/NVR-Reviews-E954.htm,385,39,0.000214493,0.945595741
https://www.glassdoor.com/Reviews/Helen-of-Troy-Reviews-E1482.htm,382,39,0.000214493,0.945810234
https://www.glassdoor.com/Reviews/American-Woodmark-Reviews-E1129.htm,389,39,0.000214493,0.946024727
https://www.glassdoor.com/Reviews/TTM-Technologies-Reviews-E12135.htm,384,39,0.000214493,0.94623922
https://www.glassdoor.com/Reviews/QuinStreet-Reviews-E30809.htm,389,39,0.000214493,0.946453713
https://www.glassdoor.com/Reviews/Monster-Beverage-Corporation-Reviews-E333508.htm,379,38,0.000208993,0.946662707
https://www.glassdoor.com/Reviews/Noble-Energy-Reviews-E482.htm,374,38,0.000208993,0.9468717
https://www.glassdoor.com/Reviews/Brookfield-Properties-retail-group-Reviews-E2317.htm,375,38,0.000208993,0.947080693
https://www.glassdoor.com/Reviews/CenturyLink-Reviews-E4468992.htm,371,38,0.000208993,0.947289687
https://www.glassdoor.com/Reviews/Entergy-Reviews-E231.htm,378,38,0.000208993,0.94749868
https://www.glassdoor.com/Reviews/Martin-Marietta-Materials-Reviews-E3568.htm,371,38,0.000208993,0.947707673
https://www.glassdoor.com/Reviews/Marathon-Oil-Reviews-E8229.htm,375,38,0.000208993,0.947916667
https://www.glassdoor.com/Reviews/Verisign-Reviews-E7492.htm,378,38,0.000208993,0.94812566
https://www.glassdoor.com/Reviews/Qorvo-Reviews-E942369.htm,372,38,0.000208993,0.948334653
https://www.glassdoor.com/Reviews/Ingredion-Reviews-E7616.htm,379,38,0.000208993,0.948543647
https://www.glassdoor.com/Reviews/Deckers-Brands-Reviews-E2470.htm,377,38,0.000208993,0.94875264
https://www.glassdoor.com/Reviews/3D-Systems-Reviews-E2061.htm,373,38,0.000208993,0.948961633
https://www.glassdoor.com/Reviews/Horace-Mann-Reviews-E1156.htm,377,38,0.000208993,0.949170627
https://www.glassdoor.com/Reviews/Axon-Reviews-E1597674.htm,376,38,0.000208993,0.94937962
https://www.glassdoor.com/Reviews/Briggs-and-Stratton-Reviews-E106.htm,376,38,0.000208993,0.949588613
https://www.glassdoor.com/Reviews/Anadarko-Petroleum-Reviews-E48.htm,361,37,0.000203493,0.949792107
https://www.glassdoor.com/Reviews/Gentex-Corporation-Reviews-E1446.htm,367,37,0.000203493,0.9499956
https://www.glassdoor.com/Reviews/Lincoln-Electric-Reviews-E3658.htm,364,37,0.000203493,0.950199094
https://www.glassdoor.com/Reviews/Newmont-Reviews-E479.htm,355,36,0.000197994,0.950397087
https://www.glassdoor.com/Reviews/Globe-Life-Reviews-E669.htm,355,36,0.000197994,0.950595081
https://www.glassdoor.com/Reviews/Granite-Construction-Reviews-E1779.htm,355,36,0.000197994,0.950793075
https://www.glassdoor.com/Reviews/CONMED-Corporation-Reviews-E1209.htm,356,36,0.000197994,0.950991068
https://www.glassdoor.com/Reviews/Green-Dot-Reviews-E232242.htm,355,36,0.000197994,0.951189062
https://www.glassdoor.com/Reviews/News-Corp-Reviews-E3493.htm,344,35,0.000192494,0.951381556
https://www.glassdoor.com/Reviews/Worthington-Industries-Reviews-E2046.htm,349,35,0.000192494,0.95157405
https://www.glassdoor.com/Reviews/Littelfuse-Reviews-E1602.htm,350,35,0.000192494,0.951766543
https://www.glassdoor.com/Reviews/Masimo-Reviews-E12670.htm,341,35,0.000192494,0.951959037
https://www.glassdoor.com/Reviews/Coherent-Reviews-E1274.htm,348,35,0.000192494,0.952151531
https://www.glassdoor.com/Reviews/Edelman-Financial-Engines-Reviews-E7852.htm,347,35,0.000192494,0.952344025
https://www.glassdoor.com/Reviews/SCA-Health-Reviews-E221678.htm,345,35,0.000192494,0.952536519
https://www.glassdoor.com/Reviews/ArcBest-Reviews-E219270.htm,343,35,0.000192494,0.952729013
https://www.glassdoor.com/Reviews/Leggett-and-Platt-Reviews-E398.htm,337,34,0.000186994,0.952916007
https://www.glassdoor.com/Reviews/FLIR-Reviews-E2559.htm,337,34,0.000186994,0.953103001
https://www.glassdoor.com/Reviews/ITT-Reviews-E4315.htm,337,34,0.000186994,0.953289995
https://www.glassdoor.com/Reviews/Valmont-Industries-Reviews-E2008.htm,334,34,0.000186994,0.953476989
https://www.glassdoor.com/Reviews/Energizer-Holdings-Reviews-E9406.htm,334,34,0.000186994,0.953663983
https://www.glassdoor.com/Reviews/VIAVI-Solutions-Reviews-E1053141.htm,331,34,0.000186994,0.953850977
https://www.glassdoor.com/Reviews/Essendant-Reviews-E1014171.htm,337,34,0.000186994,0.954037971
https://www.glassdoor.com/Reviews/SPX-Corporation-Reviews-E580.htm,335,34,0.000186994,0.954224965
https://www.glassdoor.com/Reviews/Perry-Ellis-International-Reviews-E2343.htm,339,34,0.000186994,0.954411959
https://www.glassdoor.com/Reviews/Activision-Blizzard-Reviews-E605784.htm,324,33,0.000181494,0.954593453
https://www.glassdoor.com/Reviews/Vulcan-Materials-Reviews-E709.htm,322,33,0.000181494,0.954774947
https://www.glassdoor.com/Reviews/Genuine-Parts-Company-Reviews-E282.htm,324,33,0.000181494,0.954956441
https://www.glassdoor.com/Reviews/Dover-Corporation-Reviews-E206.htm,323,33,0.000181494,0.955137936
https://www.glassdoor.com/Reviews/Transocean-Reviews-E33.htm,327,33,0.000181494,0.95531943
https://www.glassdoor.com/Reviews/Hubbell-Reviews-E901.htm,321,33,0.000181494,0.955500924
https://www.glassdoor.com/Reviews/LifePoint-Health-Reviews-E9321.htm,325,33,0.000181494,0.955682418
https://www.glassdoor.com/Reviews/Boston-Beer-Reviews-E3099.htm,329,33,0.000181494,0.955863912
https://www.glassdoor.com/Reviews/ExamWorks-Reviews-E354648.htm,327,33,0.000181494,0.956045407
https://www.glassdoor.com/Reviews/Cleveland-Cliffs-Reviews-E157.htm,330,33,0.000181494,0.956226901
https://www.glassdoor.com/Reviews/TEAM-Industrial-Services-Reviews-E435121.htm,327,33,0.000181494,0.956408395
https://www.glassdoor.com/Reviews/Medifast-Reviews-E5084.htm,321,33,0.000181494,0.956589889
https://www.glassdoor.com/Reviews/Universal-Technical-Institute-Reviews-E27483.htm,327,33,0.000181494,0.956771383
https://www.glassdoor.com/Reviews/Alexion-Pharmaceuticals-Reviews-E6092.htm,313,32,0.000175994,0.956947378
https://www.glassdoor.com/Reviews/Apache-Reviews-E54.htm,319,32,0.000175994,0.957123372
https://www.glassdoor.com/Reviews/Tempur-Sealy-International-Reviews-E26592.htm,315,32,0.000175994,0.957299366
https://www.glassdoor.com/Reviews/Prosperity-Bank-Reviews-E112985.htm,318,32,0.000175994,0.957475361
https://www.glassdoor.com/Reviews/Avient-Reviews-E12620.htm,315,32,0.000175994,0.957651355
https://www.glassdoor.com/Reviews/Domtar-Reviews-E5883.htm,311,32,0.000175994,0.95782735
https://www.glassdoor.com/Reviews/Silicon-Labs-Reviews-E9122.htm,320,32,0.000175994,0.958003344
https://www.glassdoor.com/Reviews/Tumi-Reviews-E20782.htm,312,32,0.000175994,0.958179338
https://www.glassdoor.com/Reviews/Emergent-BioSolutions-Reviews-E9794.htm,315,32,0.000175994,0.958355333
https://www.glassdoor.com/Reviews/PharMerica-Reviews-E894.htm,311,32,0.000175994,0.958531327
https://www.glassdoor.com/Reviews/Pioneer-Natural-Resources-Reviews-E3571.htm,307,31,0.000170495,0.958701822
https://www.glassdoor.com/Reviews/Interpublic-Group-Reviews-E358.htm,306,31,0.000170495,0.958872316
https://www.glassdoor.com/Reviews/Edgewell-Personal-Care-Reviews-E1028523.htm,308,31,0.000170495,0.959042811
https://www.glassdoor.com/Reviews/Nordson-Reviews-E1703.htm,304,31,0.000170495,0.959213305
https://www.glassdoor.com/Reviews/CNO-Financial-Group-Reviews-E173.htm,307,31,0.000170495,0.9593838
https://www.glassdoor.com/Reviews/Snyder-s-Lance-Reviews-E1584.htm,305,31,0.000170495,0.959554294
https://www.glassdoor.com/Reviews/Commercial-Metals-Reviews-E164.htm,308,31,0.000170495,0.959724789
https://www.glassdoor.com/Reviews/Sotheby-s-International-Realty-Reviews-E22788.htm,303,31,0.000170495,0.959895283
https://www.glassdoor.com/Reviews/KBH-Reviews-E376.htm,305,31,0.000170495,0.960065778
https://www.glassdoor.com/Reviews/Chemours-Reviews-E1022084.htm,304,31,0.000170495,0.960236272
https://www.glassdoor.com/Reviews/Heartland-Express-Reviews-E1481.htm,302,31,0.000170495,0.960406767
https://www.glassdoor.com/Reviews/WWE-Reviews-E5718.htm,302,31,0.000170495,0.960577262
https://www.glassdoor.com/Reviews/Priceline-com-Reviews-E9005.htm,294,30,0.000164995,0.960742256
https://www.glassdoor.com/Reviews/Mead-Johnson-Reviews-E13969.htm,293,30,0.000164995,0.960907251
https://www.glassdoor.com/Reviews/Alliant-Energy-Reviews-E5828.htm,297,30,0.000164995,0.961072246
https://www.glassdoor.com/Reviews/Reinsurance-Group-of-America-Reviews-E2316.htm,293,30,0.000164995,0.96123724
https://www.glassdoor.com/Reviews/Orbital-ATK-Reviews-E957249.htm,292,30,0.000164995,0.961402235
https://www.glassdoor.com/Reviews/Bio-Techne-Reviews-E2231.htm,294,30,0.000164995,0.96156723
https://www.glassdoor.com/Reviews/Synaptics-Reviews-E13232.htm,297,30,0.000164995,0.961732225
https://www.glassdoor.com/Reviews/Hawaiian-Airlines-Reviews-E377702.htm,294,30,0.000164995,0.961897219
https://www.glassdoor.com/Reviews/JBT-Corporation-Reviews-E360000.htm,298,30,0.000164995,0.962062214
https://www.glassdoor.com/Reviews/ICU-Medical-Reviews-E295.htm,297,30,0.000164995,0.962227209
https://www.glassdoor.com/Reviews/Benchmark-Electronics-Reviews-E1298.htm,300,30,0.000164995,0.962392203
https://www.glassdoor.com/Reviews/Inogen-Reviews-E521059.htm,297,30,0.000164995,0.962557198
https://www.glassdoor.com/Reviews/MTS-Systems-Reviews-E1608.htm,292,30,0.000164995,0.962722193
https://www.glassdoor.com/Reviews/Cross-Country-Healthcare-Reviews-E13444.htm,297,30,0.000164995,0.962887188
https://www.glassdoor.com/Reviews/Almost-Family-Reviews-E4784.htm,297,30,0.000164995,0.963052182
https://www.glassdoor.com/Reviews/Daktronics-Reviews-E2515.htm,298,30,0.000164995,0.963217177
https://www.glassdoor.com/Reviews/Helmerich-and-Payne-Reviews-E23254.htm,290,29,0.000159495,0.963376672
