page,rating_overall,employment_status,review_title,review_link,review_date,employee_job,employee_loc,review_pros,review_cons,review_advice_mgmt,flag_incomplete,rating_components.Work/Life Balance,rating_components.Career Opportunities,rating_components.Compensation and Benefits,rating_components.Senior Management,summary_views.Recommend,summary_views.CEO Approval,summary_views.Business Outlook,supposed_n_reviews,Glassdoor Review Page,rating_components.Culture & Values
57,3.0,Current Employee,Work at Tesco,/Reviews/Employee-Review-Tesco-RVW6905653.htm,"Jun 15, 2015",Anonymous Employee,,"1. Short Onsite opportunities
2. Transport cost if very less
3. Work life balance is good","1. Layoffs
2. Politics
3. Difficult to change the levels",,0,4,3,3,4,negative,negative,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
57,3.0,"Current Employee, more than 3 years",Tesco,/Reviews/Employee-Review-Tesco-RVW6906116.htm,"Jun 15, 2015",Customer Assistant,"Wokingham, England",Great part-time employer works around my studies but also has the hours to offer me when i am more available,Tasks can be quite repetitive however understandable at part-time level,,0,4,3,3,2,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
57,3.0,"Former Employee, more than 10 years",Assistant,/Reviews/Employee-Review-Tesco-RVW6909846.htm,"Jun 15, 2015",Executive Assistant,"Hatfield, England","Nice staff, close to home","Systems slow, low salaries, long hours",Listen!,0,3,5,3,2,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
57,3.0,"Current Employee, more than 5 years",A good employer. Pushes you hard.,/Reviews/Employee-Review-Tesco-RVW6917937.htm,"Jun 16, 2015",Customer Assistant - Counters,"Winchester, England",Great starting pay for bottom level in retail. Try to keep things fun with charity dress up events. Good people.,Non-conformist hours. Shifts can start as early as 6am or end as late as 10pm. Sleep pattern takes a knock.,Organisation and communication are key. Between GAs and management this needs improving.,0,2,3,3,2,negative,positive,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
57,1.0,Current Employee,politics Crap HR,/Reviews/Employee-Review-Tesco-RVW6934474.htm,"Jun 17, 2015",Senior Manager,Bangalore,"Good brand in retail
UK work culture is better","HR never meet employees. Double standard forbpromotions especially to work level3. People wgo failed in assesdments are promoted as wl3. 
UK controls ...",Learn the skills of servant leadership. Learn how to respect your subordinates.,0,2,1,3,1,negative,neutral,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
57,4.0,Current Employee,Dot Com,/Reviews/Employee-Review-Tesco-RVW6936654.htm,"Jun 17, 2015",,,Interesting and dynamic workplace environment within Tesco. Flexible working hours and shift patterns. No two working days are the same.,Can be very stressful and you tend to be placed under tight time restraints to do the work. You can make the role your own.you need to be able to handle complaints and critique colleagues.,,0,3,4,2,4,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
57,2.0,"Current Employee, more than 10 years",A job to pay the bills,/Reviews/Employee-Review-Tesco-RVW6948577.htm,"Jun 18, 2015",Customer Assistant,"Winchester, England","Good group of people to work with, can be fun and a good laugh. Opportunity to work hard individually and be part of something big. It's well paid for. a supermarket job, with some good added extra's, shares in success, discount card.","Expectations of work load are above and beyond what is reasonable, your performance is based solely on customer feedback not how capable and competent you are. Huge amounts of knowledge and experience we have are often ignored or poo pooed. Babysat and treated like school children told how to do jobs we know how to do exceptionally well.","Recognise those who are highly trained, knowledgable and that work hard. Help them keep the drive and passion your staff once had about their jobs. Support staff so that expectations are achievable and reasonable, we're not superhereo's because we've slogged our guts out yet again. Huge outlay for minimal gain.",0,1,2,3,1,negative,positive,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
57,5.0,Former Employee,Group Change Manager,/Reviews/Employee-Review-Tesco-RVW6957018.htm,"Jun 19, 2015",Change Coach Manager,"Gloucester, England","Fantastic career progression
Great values
The culture is now very open and I be-leave the future is bright","I really have not got many issues , It been tough times however I understand CEO stratagy and think it the right direction for the company ,even that the changes effected myself",carry on,0,3,5,5,5,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
57,5.0,"Current Employee, less than 1 year",1st review,/Reviews/Employee-Review-Tesco-RVW6958207.htm,"Jun 19, 2015",Customer Assistant,"Liverpool, England","meeting new people everyday, helping people, no two days the same, the company look after you.",none at the moment I will revise when or if I find any,continue to show respect to your staff,0,4,5,4,4,positive,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
57,5.0,"Current Employee, more than 10 years",Interview,/Reviews/Employee-Review-Tesco-RVW6959760.htm,"Jun 19, 2015",Anonymous Employee,"Leeds, England","Very easy interview, scenario based questions","Not many opportunity to grow, very easy get demotivated","need more motivations from management, they seems dont want to work here",0,3,2,5,3,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
58,3.0,Current Employee,Team leader,/Reviews/Employee-Review-Tesco-RVW6960735.htm,"Jun 19, 2015",,,Good communication and good team,Poor pay for such work,,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
58,3.0,Former Employee,Ok,/Reviews/Employee-Review-Tesco-RVW6965081.htm,"Jun 20, 2015",,,The work itself is interesting and there is a lot of variety in what your can do,Little focus on the people side of things - very process focused,,0,4,3,4,2,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
58,5.0,Current Employee,Personal shopper,/Reviews/Employee-Review-Tesco-RVW6971067.htm,"Jun 20, 2015",Personal Shopper,"Erith, England",Extra 2.10 between 4am and 6am. Also get location pay,Starting at 4am is a pain as you have to try and get to bed early even when it's still bright outside,,0,4,5,5,4,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
58,5.0,"Current Employee, more than 3 years",It's great place to work to increase your confidence level and team work skills.,/Reviews/Employee-Review-Tesco-RVW6984921.htm,"Jun 22, 2015",Customer Sales Assistant,"Morden, England","Helps to build a good communication and interpersonal skills.  As a career wise, there are lots of option to choose the department. Helps to tackle the problem of customer.",People who don't know how to do the work in team may struggle in working here. Always have to update to date with the price of the goods may be another challenge and tackle with some customer whose intention is always giving trouble might be another challenge.,Customer should be banned to enter into the shop if they are abusive to the employee.,0,3,4,3,2,positive,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
58,3.0,"Former Employee, less than 1 year",Good Place,/Reviews/Employee-Review-Tesco-RVW6987660.htm,"Jun 22, 2015",Cash Administrative/Customer Assistant,,Good money an opportunites if you work in a smaller store. Larger stores are consolidating jobs to meet budgets,Work place disputes arent dealt with accordingly and the some of the management have serioius issues with interpersonal skills.,Managers should be more closely monitored and more feedback should make its way to head office regarding how the store is running on a personal level.,0,1,3,2,2,negative,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
58,3.0,Current Employee,Store Management,/Reviews/Employee-Review-Tesco-RVW6991244.htm,"Jun 23, 2015",Store Manager,,"Great career progression, varied job, lots of different skills",Jobs inshore are very restrictive and rely on you being an implementer not a thinker,Give more opportunity for cross platform working,0,1,5,3,4,negative,blank,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
58,1.0,Current Employee,Review,/Reviews/Employee-Review-Tesco-RVW7004095.htm,"Jun 24, 2015",,,"Good staff and friendly customers, sometimes",Crap company they are just a rubbish place to work,,0,3,1,1,1,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
58,3.0,Current Employee,Tesco assistant,/Reviews/Employee-Review-Tesco-RVW7005344.htm,"Jun 24, 2015",,,"Wage is good set at one rate for all ages 
Easy shifts 
15% discount after 3/6months
Friendly staff",Management pick and choose when to be nice with you expect you to be avalible all the time and reduce hours if you don't cover other people's shifts.,Not everybody is flexible especially on a part time contract with studying at college full time act like work comes first,0,3,3,4,1,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
58,1.0,Current Employee,Store Manager,/Reviews/Employee-Review-Tesco-RVW7015096.htm,"Jun 25, 2015",,Hom,Renowned  supermarket company which has branches world wide. It  is now looking to downsize in uk and Korea.,"No financial benefits such as bonuses, long hours, favouritism by hierarchy,  losing market share  and company isn't what it used to be.",Bring back the bonuses,0,1,1,1,1,negative,neutral,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
58,4.0,"Former Employee, more than 1 year",Good Salary Rates,/Reviews/Employee-Review-Tesco-RVW7015759.htm,"Jun 25, 2015",Anonymous Employee,"London, England",Good employee retention and engagement.,too much emphasis on hierarchy among colleagues within the business,,0,3,4,4,3,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
59,5.0,Former Employee,Team Manager,/Reviews/Employee-Review-Tesco-RVW7021610.htm,"Jun 25, 2015",Warehouse Team Manager,"Widnes, England",great pay and conditions plus benefits,very little job rotation wich leads to boredom and frustration,rotate the jobs to create interest,0,4,5,5,3,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
59,5.0,"Current Employee, less than 1 year",Good place to work,/Reviews/Employee-Review-Tesco-RVW7023021.htm,"Jun 25, 2015",,,"Lots of overtime available, friendly staff and managers good too",None yet but possibly in future,,0,5,5,5,5,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
59,5.0,"Current Employee, more than 10 years",Leasing and Development Manager,/Reviews/Employee-Review-Tesco-RVW7034454.htm,"Jun 26, 2015",Anonymous Employee,"Welwyn Garden City, England","Lots of responsibility early on
Opportunity to move around the business to grow and develop
Opportunities to work overseas
Relaxed working environment","Some senior leaders lead by fear
Can be hard to get promoted",Secure a pipeline of future talent by developing good people and treating them well,0,1,4,4,3,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
59,4.0,Current Employee,Good,/Reviews/Employee-Review-Tesco-RVW7044724.htm,"Jun 28, 2015",,,"Good place to work as starter, Nice to get some exposure of job ladder, Very well organised work flow, Hard work is rewarded if you want to grow","Nothing in specific, work could be demanding",Keep good work,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
59,3.0,Former Employee,Review,/Reviews/Employee-Review-Tesco-RVW7052384.htm,"Jun 29, 2015",IT Project Manager,"Slough, England","Small, though with substantial backing, a little like a start up",Too much corporate baggage and process over kill,Steer your own path,0,3,2,3,2,negative,blank,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
59,4.0,Current Employee,Sales Assistant,/Reviews/Employee-Review-Tesco-RVW7052515.htm,"Jun 29, 2015",Sales Assistant,"Loughborough, England",Really flexible with hours if you're a student,They monitor your performance and are strict on illness,,0,2,2,4,2,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
59,4.0,"Current Employee, more than 10 years",Striving to do the right things,/Reviews/Employee-Review-Tesco-RVW7054271.htm,"Jun 29, 2015",Store Manager,"Birmingham, England","Pace of change, variety , results orientated, balanced culture, benefits package , empowering , can do attitude","Resource scarce , work life balance at key seasonal times",,0,2,3,4,4,positive,positive,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
59,4.0,"Former Employee, more than 5 years",Deputy Store Manager - Tesco Express,/Reviews/Employee-Review-Tesco-RVW7068600.htm,"Jun 30, 2015",Deputy Manager - Express,"Manchester, England","Opportunity to work in various stores
Freedom to create rotas to reflect the needs of each store as an individual business
Some degree of freedom in trade driving the shop floor","Lack of opportunity to progress, particularly in the current Tesco climate. Frustrating seeing managers from Extras etc coming across and taking store manager roles for which they have had little or no training whilst those existing Express deputies had to sit tight and be stilled in their progression, Having to then carry out part of the SM role due to lack of capability without getting any credit or recognition. Work/life balance is poor to non existent; expectation it to work extra for free and having had little or no breaks. Contract states 36.5 hours but it is easy to work around 60!",,0,1,2,2,2,negative,neutral,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
59,3.0,"Current Employee, more than 10 years","Touched on every dept instore, been given the opportunities and took them, not every one is fairly treated.",/Reviews/Employee-Review-Tesco-RVW7092565.htm,"Jul 2, 2015",Stock Manager,"Cambridge, England","Work life balance 
Given opportunities to work in the community
I don't believe the senior management in our store has the passion for tescos that our senior leader ceo of tescos wants.",Frustrations on rates of pay of your piers for appointment rates feel it's unfair,"Task the colleagues to earn their money, do you value the ones that are loyal who are not payed their worth, if you don't address you will loose their value in your shops and will leave",0,4,3,3,1,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
59,3.0,Former Employee,Tescos PLC,/Reviews/Employee-Review-Tesco-RVW7123042.htm,"Jul 6, 2015",,,"Organised environment, resulting in streamlined workforce","Overworked, and expected to cover on extremely short notice",,0,2,5,4,1,negative,negative,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
60,2.0,"Former Employee, more than 10 years",Line Manager,/Reviews/Employee-Review-Tesco-RVW7125116.htm,"Jul 6, 2015",Line Manager,"Dunfermline, Scotland","The wage is one of the larger ones available in retail. 
The benefits are reasonably good, pension, staff discount, shares etc.","The company appears to be slipping backward at an alarming rate of knots. By and large, Store Manager's are a real mixed bag, with some clearly promoted due to who they know, rather than what they know. Deputy Manager's are even less impressive, with very few imparting knowledge on their team.

The fact the company is so keen to cutback on things like overtime etc, can leave for poor atmospheres within store.","Drastic Dave seems to be making various moves to turn the store around, and in time, he may do just that. Less micro management required, and learn to trust the staff again.",0,3,2,4,2,negative,negative,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
60,3.0,"Current Employee, more than 1 year",Not bad,/Reviews/Employee-Review-Tesco-RVW7129281.htm,"Jul 6, 2015","Team Leader, Express","Wood Green, England","Not too hard to go up, if with right management team. One of the highest paid jobs in retail",Lots and lots of procedures to follow. Also a lot of other work involved.,,0,3,3,4,3,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
60,4.0,Former Employee,Good employer,/Reviews/Employee-Review-Tesco-RVW7133818.htm,"Jul 7, 2015",Anonymous Employee,,"Friendly environment, good people and good pay.",Generally a decent place to work.,Would not give any advice.,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
60,3.0,"Former Employee, less than 1 year",Average,/Reviews/Employee-Review-Tesco-RVW7160454.htm,"Jul 9, 2015",Customer Assistant,"Glasgow, Scotland","- Good benefits for all staff, despite the poor pay. The staff discount is very beneficial.
- Clear opportunities for progression (should you desire it).","- Lack of responsibility.
- Tasks were monotonous and boring.
- Management were completely out of touch with junior staff.
- Pay was fairly poor.
- Many staff (like myself) were only there over a uni summer, and weren't motivated.","- More flexible working hours required; this is essential. 
- Need to offer more opportunities to earn bonuses so as to incentivise staff.",0,4,4,2,3,positive,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
60,2.0,Former Employee,Personal Shopper,/Reviews/Employee-Review-Tesco-RVW7160976.htm,"Jul 9, 2015",Anonymous Employee,,Get the whole day to spend after work,"Pushing heavy tilting shopping trolleys 
Very early hours
Back pains",Staff should know the store sections better before working,0,4,4,3,3,positive,blank,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
60,4.0,"Current Employee, more than 5 years",Enjoyable love giving customers good service,/Reviews/Employee-Review-Tesco-RVW7174532.htm,"Jul 10, 2015",Sales Assistant,"Gainsborough, England",Benefits and great people to work with always there to listen and help with problems in work and out of work,Not really come across any that I can personally put my fingers on well surpose I could say they need to listen more to regular staff,Listen to employees,0,5,5,5,4,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
60,4.0,Former Employee,Amazing,/Reviews/Employee-Review-Tesco-RVW7189568.htm,"Jul 11, 2015",Till Staff,"Bournemouth, England",The best reasons to work here are that there is great staff who support you all the way and are very kind and helping,My life time goal for working at Tesco is to become store manager and,,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
60,3.0,Current Employee,Tesco life,/Reviews/Employee-Review-Tesco-RVW7197083.htm,"Jul 12, 2015",Anonymous Employee,,"Majority of staff are friendly, decent pay","Not much training, not enough holidays",,0,2,2,2,3,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
60,3.0,Former Employee,End of an era.,/Reviews/Employee-Review-Tesco-RVW7203734.htm,"Jul 13, 2015",General Assistant,"Bracknell, England","Worked in a family that just happened to be colleagues, but it was  Homeplus scenario, never to be repeated.","Unexpectedly made redundant, after being led to believe all cuts had been made.",,0,3,2,3,3,blank,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
60,3.0,Current Employee,Tesco,/Reviews/Employee-Review-Tesco-RVW7204370.htm,"Jul 13, 2015",Anonymous Employee,,"Benefits of a large company for example pensions, a very social place to work, good rate of pay above minimum wage","Payroll was very unorganised, sometimes if there was a problem it was hard to know who to talk to because it was very big, middle managers with god complexes picking on assistants","Look after your team leaders and train them up to management, ditch the management graduates who don't have a clue.",0,3,3,3,3,negative,blank,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
61,3.0,"Former Employee, more than 10 years",Tesco,/Reviews/Employee-Review-Tesco-RVW7205205.htm,"Jul 13, 2015","Telecoms Trade Planning, Advertising & Campaigns Manager","Welwyn Garden City, England","¬ A pro-active company which is undergoing a big transformation as part of its core plan
¬ A strong set of cultural values with its people through progressive management styles
¬ The people are great and of high calibre
¬ Good overall facilities e.g. subsidised restaurant, gym, working areas etc","Many of the external business areas work in silos which is down to the way structures and areas have built up over time, so achieving anything cross functionally was quite difficult at times. This said the Tesco leadership have and are going through an important period of transformation therefore this may change the way Tesco operates going forward.",Continue to keep your business and people plans transparent with all working levels,0,3,2,4,4,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
61,3.0,"Former Employee, more than 8 years",Good environment to develop,/Reviews/Employee-Review-Tesco-RVW7211082.htm,"Jul 13, 2015",Lead Business Analyst,"Welwyn, England","Lots of opportunity to grow your careerd
Decent working environment
People are generally very talented and friendly","Teams across the business are not joined up so although there are are a lot of people doing great work, not everyone is pulling in the same direction.",Create a structure where projects work in synergy,0,4,4,3,3,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
61,5.0,"Former Employee, more than 5 years",Business Manager,/Reviews/Employee-Review-Tesco-RVW7242627.htm,"Jul 16, 2015",Business Manager,"Cheshunt, England","Multi-cultural Environment, Multi-skilled, Reporting to senior Management, Challenging Environment, Opportunities to grow, Customer Care, Learning Opportunities.","It take too long to get full time work, different shift timings disturb your life","Full Time work, Morning Shifts please, However hard work is not an issue, I love to work in challenging environment",0,3,4,5,4,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
61,4.0,"Former Employee, more than 8 years",Customer Assistant,/Reviews/Employee-Review-Tesco-RVW7245112.htm,"Jul 16, 2015",Customer Assistant,"Kingston upon Hull, England","Good benefits, ie shares. Pension. Save as you earn",Staffing issues. Short staffed. Heavier workload,Sort out staff issues please,0,3,3,4,3,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
61,1.0,Former Employee,Customer Assistant,/Reviews/Employee-Review-Tesco-RVW7246227.htm,"Jul 16, 2015",,"London, England",Nothing good to say about tesco..Christmas time is probably the only good time,"Work is too heavy 
management don't care 
One person doing 4 people's job 
too much politics 
Ungrateful 
short staffed 
discrimination 
managers lie way to much
Bring in relatives to get jobs (managers)
List in endless
e.g they will get your pay wrong most of the time",,0,1,1,2,1,negative,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
61,1.0,"Former Employee, more than 10 years",Awful,/Reviews/Employee-Review-Tesco-RVW7246335.htm,"Jul 16, 2015",Stock/Compliance Team Leader,,Good benefits okay rate of pay easy to get to. Ideal job for students / people who want part time work,Management don't care about staff welfare poor working conditions,Train your managers better,0,1,2,3,1,negative,neutral,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
61,3.0,"Current Employee, more than 5 years",Mixed bag,/Reviews/Employee-Review-Tesco-RVW7246822.htm,"Jul 16, 2015",Project Manager,"Welwyn Garden City, England",Pay is good as are benefits,"Too kpi focussed with too many kpi's, also directors seem to hate each other making cross function work difficult at times",Realise you all work for the same company and quit the squabbling,0,4,4,4,3,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
61,4.0,"Current Employee, more than 1 year",Not bad only so long you can work there.,/Reviews/Employee-Review-Tesco-RVW7248366.htm,"Jul 16, 2015",Customer Assistant Produce,"Loughborough, England",Pay: the best paying supermarket. Easy job: sometimes a lot is expected of you all dependant on the previous nights handover.  subsidised food; cheap food in the canteen. double discount;occasional double discount 20% for a week. a lot of employees meet new people.,"I am currently studying business management although there is a graduate scheme there, it isn't very appealing towards myself. The management only select and support certain workers, if they don't like you or don't believe in you, they will not even sit you down for a careers talk.","Actually listen to issues within the lower level, most managers only care about the facts and figures which is brilliant, however the company won't thrive and improve if the issues aren't fixed.",0,4,2,4,2,positive,blank,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
61,4.0,"Current Employee, less than 1 year",Easy way to earn a few bob 😂,/Reviews/Employee-Review-Tesco-RVW7263095.htm,"Jul 17, 2015",General Assistant,"Coventry, England",Lots of banter with colleagues. Benefits are reasonable and can gain shares with company.,"Not the best managers due to the lack of knowledge they have on motivation of staff and overall management based on the decisions they make when trying to meet key benchmarks on Shrink, availability and the presentation of the department.","Management Options, because of team leaders not being a position anymore, general assistants can get signed onto management options where they will be a department manager at a Tesco store.",0,5,5,5,3,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
61,4.0,Current Employee,Part Time Tesco,/Reviews/Employee-Review-Tesco-RVW7267039.htm,"Jul 18, 2015",,,-Good privileges through in store and online discount (10%),Repetitive work becomes tiresome and annoying,,0,3,4,5,3,positive,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
62,4.0,Current Employee,8,/Reviews/Employee-Review-Tesco-RVW7276533.htm,"Jul 19, 2015",Anonymous Employee,,Friendly good atmosphere career prospects,Not  very very big contracts .,,0,,,,,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
62,4.0,Current Employee,Part Time Staff at Tesco,/Reviews/Employee-Review-Tesco-RVW7287514.htm,"Jul 20, 2015",,"Birmingham, England","Care very much about their staff and working as part of a large company means I constantly meeting and working with new people. Fast paced environment, always something to do.","Can be long unsociable hours, very challenging over the busy periods when there's not enough staff",Be more prepared for the busier periods and offer more flexibility to the staff when working long hours and night shifts.,0,4,4,4,3,positive,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
62,5.0,"Current Employee, less than 1 year",Very good place to work!,/Reviews/Employee-Review-Tesco-RVW7295106.htm,"Jul 21, 2015",Customer Assistant,"Forfar, Scotland","- Flexible hours,
- Great pay (extra on Sunday as well as local holidays),
- No micromanagement (managers have faith in their employees),
- Easy to get into, you turn up on time and do the job you've been trained to do,
- Fantastic and knowledgeable colleagues that really care about their store,
- Great union representation,
- Everyone from your immediate manager to store managers are all very easy to talk to,
- All departments work together, staff are all very friendly.","- Training was fairly rushed through, though all basic topics were covered,
- Repetitive/monotonous (but it is retail after all)","Keep having faith in your staff, from the top right down to the customer assistants. I've worked in numerous retail jobs and Tesco are the best I've ever seen! Please keep doing this right and don't become like the rest.",0,4,4,5,5,positive,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
62,3.0,Current Employee,Good company,/Reviews/Employee-Review-Tesco-RVW7311416.htm,"Jul 22, 2015",,"Welwyn Garden City, England",Good culture and Opportunity to learn,Slow to change when needed and Limited resources,,0,3,3,2,3,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
62,5.0,"Current Employee, more than 1 year",Cashier,/Reviews/Employee-Review-Tesco-RVW7336465.htm,"Jul 24, 2015",Shop Assistant,"Manchester, England","Work around your schedule, relatively good pay, good relationship with some staff members, can meet nice customers, a good atmosphere","Sometimes there is nothing for me to do, jobs can become boring, dealing with rude customers and staff members, required to work on at least 2 weekends","Continue to monitor other employees and their attitudes toward other people, work one weekend a month instead of two weekends",0,4,5,5,5,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
62,3.0,"Current Employee, more than 10 years",ok job but most managers above the store teams live in lala land,/Reviews/Employee-Review-Tesco-RVW7338313.htm,"Jul 24, 2015",Retail Store Manager,"Halifax, England",Close to home good salary,Alway looking over your shoulder. A million and one things to achieve. Audits with punitive action if failed. Idiotic area managers and their gestapo like ops managers.,Sack the area teams and hand over the expresses to superstore managers,0,1,2,2,1,negative,blank,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
62,3.0,"Former Employee, less than 1 year",Customer Assistant,/Reviews/Employee-Review-Tesco-RVW7338835.htm,"Jul 24, 2015",'Here to Help' Team,"Newcastle upon Tyne, England","Fast-paced, gives you an idea of what to expect if you were to continue in these sales environments, exposure to a variety of different customers on a daily basis, meet lovely people.","Long hours, quite repetitive and can get boring, some customers can be a little OTT",N/A.,0,3,2,4,4,positive,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
62,4.0,Former Employee,A good employer with strong benefits,/Reviews/Employee-Review-Tesco-RVW7349057.htm,"Jul 25, 2015",Operations Manager,"Bristol, England","Always flexible and understanding around hours etc, good team ethic and strong training programs for development",Very rare that work can be achieved to high standards in working week and operating hours are long,,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
62,4.0,"Current Employee, more than 5 years",Team leader,/Reviews/Employee-Review-Tesco-RVW7349437.htm,"Jul 25, 2015",Team Leader,"Newcastle upon Tyne, England",Pay rate ish and that is all I can really think of at the minute sorry like but it's true,"Work-home life balance rushed training in some areas
Shift patterns are not the best at all
And scape goat comes to mind",Good managers know what they are doing while cross format managers have not got a clue and need to intergrate better,0,1,3,2,3,negative,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
62,4.0,"Current Employee, more than 3 years",Great place to work lack of progression in store,/Reviews/Employee-Review-Tesco-RVW7364082.htm,"Jul 27, 2015",Tech Support,"Milton Keynes, England","-Flexible hours
-Go benefits e.g double discount and vouchers
-Good pay
-Good work environment e.g colleagues","-Lack of communication between management
-Lack of support in doing my job
-Change of leadership team frequent","-Don't continuously change managers in store
-Use feedback given by staff in local store to improve the issues in that particular store.",0,4,2,4,1,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
63,5.0,"Former Employee, less than 1 year",Stock Control Analyst,/Reviews/Employee-Review-Tesco-RVW7364140.htm,"Jul 27, 2015",Stock Control Analyst,"Leeds, England","Great work environment, management actively listens to employee needs, pay was good, 22 days paid vacation to start.",Early work in the morning mostly but then you would be off by 10 am. Entire rest of the day to enjoy yourself or go to university.,,0,4,3,4,4,positive,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
